"Row.names","Connectivity","PValue","pert_id","pert_iname","pert_type","cell_id","pert_idose","pert_itime","distil_id"
"CPC006_PL21_6H:BRD-A13084692-001-04-1:10"," 0.32943","0.2689300","BRD-A13084692","troglitazone","trt_cp","PL21","10 <U+788C>M","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:I12|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:I12"
"CPC006_PL21_6H:BRD-K31342827-001-05-4:12.12"," 0.33187","0.4596400","BRD-K31342827","bisindolylmaleimide","trt_cp","PL21","10 <U+788C>M","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:K12|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:K12"
"CPC006_PL21_6H:BRD-K69181860-001-01-8:10"," 0.33215","0.4436400","BRD-K69181860","ARG-CSC-91","trt_cp","PL21","10 <U+788C>M","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:G22|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:G22"
"CPC006_PL21_6H:BRD-K12184916-001-03-0:0.63"," 0.33272","0.3105400","BRD-K12184916","NVP-BEZ235","trt_cp","PL21","500 nM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:N19|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:N19"
"CPC006_PL21_6H:BRD-K21672174-001-02-2:160"," 0.33282","0.4081600","BRD-K21672174","Ro-28-1675","trt_cp","PL21","100 <U+788C>M","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:D06|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:D06"
"CPC006_PL21_6H:BRD-K22134346-001-09-0:10"," 0.33709","0.4373900","BRD-K22134346","simvastatin","trt_cp","PL21","10 <U+788C>M","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:G13|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:G13"
"CPC006_PL21_6H:BRD-K15108141-001-01-7:0.08"," 0.34133","0.3667300","BRD-K15108141","gemcitabine","trt_cp","PL21","100 nM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:P01|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:P01"
"CPC006_PL21_6H:BRD-A73680854-001-01-3:10"," 0.34159","0.3412200","BRD-A73680854","PT-630","trt_cp","PL21","10 <U+788C>M","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:L08|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:L08"
"CPC006_PL21_6H:BRD-K74305673-001-01-3:10"," 0.34474","0.3539400","BRD-K74305673","IKK-2-inhibitor-V","trt_cp","PL21","10 <U+788C>M","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:K06|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:K06"
"CPC006_PL21_6H:BRD-A38030642-001-02-0:10"," 0.35016","0.2763500","BRD-A38030642","cyclosporin-a","trt_cp","PL21","10 <U+788C>M","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:G17|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:G17"
